threshold,margin,dollar_amount,limit_price,num_trades,wins,losses,win_rate,avg_roi,sharpe_ratio,total_roi,avg_fill_rate,min_fill_rate,kelly_fraction,kelly_roi
0.5900000000000001,0.12,10001.0,0.7100000000000001,28,22,6,0.7857142857142857,-0.06679791190525129,-0.1361384828289857,-1.8703415333470361,1.0,0.9999999999999998,,
0.5900000000000001,0.12,11001.0,0.7100000000000001,28,22,6,0.7857142857142857,-0.07267273913612218,-0.14911893878954371,-2.034836695811422,1.0,0.9999999999999999,,
0.5900000000000001,0.12,12001.0,0.7100000000000001,28,22,6,0.7857142857142857,-0.07760409595038353,-0.16014830834611798,-2.172914686610739,1.0,0.9999999999999999,,
0.5900000000000001,0.12,13001.0,0.7100000000000001,28,22,6,0.7857142857142857,-0.08177562414804652,-0.16957666816598807,-2.2897174761453027,1.0,0.9999999999999997,,
0.5900000000000001,0.12,14001.0,0.7100000000000001,28,22,6,0.7857142857142857,-0.085393350427405,-0.17782541309380892,-2.39101381196734,1.0,0.9999999999999999,,
0.5900000000000001,0.13,1.0,0.7200000000000001,28,22,6,0.7857142857142857,0.06038774538026524,0.10788031137304364,1.6908568706474267,1.0,1.0,0.16942173457311008,0.005339775040029027
0.5900000000000001,0.13,1001.0,0.7200000000000001,28,22,6,0.7857142857142857,0.04559054725953114,0.08260554009680225,1.276535323266872,1.0,1.0,0.13517483740251407,0.003187649652630631
0.5900000000000001,0.13,2001.0,0.7200000000000001,28,22,6,0.7857142857142857,0.026222727609868664,0.04842175534491849,0.734236373076322,1.0,0.9999999999999998,0.08400377563205133,0.0011245171491123251
0.5900000000000001,0.13,3001.0,0.7200000000000001,28,22,6,0.7857142857142857,0.006743138501471061,0.012696616097678932,0.1888078780411897,1.0,0.9999999999999997,0.023499858362101826,7.968489704968107e-05
0.5900000000000001,0.13,4001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.011519033717004619,-0.02209875588170841,-0.32253294407612954,1.0,0.9999999999999998,,
0.5900000000000001,0.13,5001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.02811056416453615,-0.054880651281019474,-0.7870957966070122,1.0,0.9999999999999998,,
0.5900000000000001,0.13,6001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.04168431186798939,-0.08258731362824609,-1.167160732303703,1.0,0.9999999999999997,,
0.5900000000000001,0.13,7001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.05262153858913608,-0.10553353391199735,-1.4734030804958103,1.0,0.9999999999999998,,
0.5900000000000001,0.13,8001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.06162897500378937,-0.12486879657117464,-1.7256113001061024,1.0,0.9999999999999998,,
0.5900000000000001,0.13,9001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.06925312220671195,-0.14155238886047716,-1.9390874217879346,1.0,0.9999999999999998,,
0.5900000000000001,0.13,10001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.07543600815405636,-0.15529523952786978,-2.112208228313578,1.0,0.9999999999999998,,
0.5900000000000001,0.13,11001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.0805377918862981,-0.16678106285297134,-2.255058172816347,1.0,0.9999999999999997,,
0.5900000000000001,0.13,12001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.08481336724647992,-0.176509214803261,-2.3747742829014378,1.0,0.9999999999999999,,
0.5900000000000001,0.13,13001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.08843030928683253,-0.18481448892244523,-2.476048660031312,1.0,0.9999999999999997,,
0.5900000000000001,0.13,14001.0,0.7200000000000001,28,22,6,0.7857142857142857,-0.091646094681882,-0.19225459951874738,-2.5660906510926953,1.0,0.9999999999999998,,
0.5900000000000001,0.14,1.0,0.7300000000000001,28,22,6,0.7857142857142857,0.04631843601201956,0.08390873401496171,1.2969162083365477,1.0,1.0,0.13705199951986013,0.0032853247228763482
0.5900000000000001,0.14,1001.0,0.7300000000000001,28,22,6,0.7857142857142857,0.03337041222799238,0.06122249444286739,0.9343715423837857,1.0,0.9999999999999999,0.10391457149640938,0.001779307367581362
0.5900000000000001,0.14,2001.0,0.7300000000000001,28,22,6,0.7857142857142857,0.013154176256675023,0.02462542702731085,0.3683169351869009,1.0,0.9999999999999998,0.04461059953334155,0.0002966349350195241
0.5900000000000001,0.14,3001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.006583664214198961,-0.012574312277654376,-0.18434259799757113,1.0,0.9999999999999997,,
0.5900000000000001,0.14,4001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.0245869232356501,-0.04784490647135193,-0.6884338505982026,1.0,0.9999999999999998,,
0.5900000000000001,0.14,5001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.04026356430837541,-0.07967372715852725,-1.127379800634512,1.0,0.9999999999999998,,
0.5900000000000001,0.14,6001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.05246479280288257,-0.10521860489519962,-1.4690141984807121,1.0,0.9999999999999997,,
0.5900000000000001,0.14,7001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.062321689363724585,-0.12638447753939208,-1.7450073021842885,1.0,0.9999999999999998,,
0.5900000000000001,0.14,8001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.07049982910693853,-0.14431947730462408,-1.9739952149942792,1.0,0.9999999999999998,,
0.5900000000000001,0.14,9001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.07718754535753887,-0.1592366903286391,-2.161251270011088,1.0,0.9999999999999998,,
0.5900000000000001,0.14,10001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.08259585293173591,-0.17146589535397674,-2.312683882088605,1.0,0.9999999999999998,,
0.5900000000000001,0.14,11001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.08704663768769591,-0.18164332817847692,-2.4373058552554854,1.0,0.9999999999999999,,
0.5900000000000001,0.14,12001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.09078000281112182,-0.1902593464757569,-2.5418400787114117,1.0,0.9999999999999997,,
0.5900000000000001,0.14,13001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.0939381698130517,-0.19760692926656892,-2.6302687547654484,1.0,0.9999999999999997,,
0.5900000000000001,0.14,14001.0,0.7300000000000001,28,22,6,0.7857142857142857,-0.09686757271599548,-0.20446687830750251,-2.7122920360478737,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,1.0,0.7400000000000001,28,22,6,0.7857142857142857,0.03388055939200676,0.06215278400348043,0.9486556629761886,1.0,1.0,0.10535169455965346,0.0018322503400678425
0.5900000000000001,0.15000000000000002,1001.0,0.7400000000000001,28,22,6,0.7857142857142857,0.01805916447710641,0.03365565387324053,0.5056566053589795,1.0,1.0,0.059994039269474456,0.0005498001390189522
0.5900000000000001,0.15000000000000002,2001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.0025141980433856436,-0.004784405475482157,-0.07039754521479802,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,3001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.02184793316006488,-0.04241201858553643,-0.6117421284818164,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,4001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.03925885042344056,-0.07762443124465995,-1.0992478118563356,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,5001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.053250841052583896,-0.10690317199503249,-1.4910235494723492,1.0,1.0,,
0.5900000000000001,0.15000000000000002,6001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.06400170164819137,-0.13004275014145258,-1.7920476461493586,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,7001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.07268852032198833,-0.1491721263094133,-2.0352785690156736,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,8001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.07982787512795604,-0.1651886755526023,-2.2351805035827694,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,9001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.08549747697535813,-0.17809192942301438,-2.3939293553100276,1.0,0.9999999999999998,,
0.5900000000000001,0.15000000000000002,10001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.09009257387786786,-0.1886715195646021,-2.5225920685803,1.0,0.9999999999999998,,
0.5900000000000001,0.15000000000000002,11001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.09386225545838468,-0.19743397352738642,-2.628143152834771,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,12001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.09702813557314825,-0.20485056792614942,-2.716787796048151,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,13001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.09973280944516953,-0.2112306717785474,-2.792518664464746,1.0,0.9999999999999999,,
0.5900000000000001,0.15000000000000002,14001.0,0.7400000000000001,28,22,6,0.7857142857142857,-0.10235735669867387,-0.21745548222657812,-2.8660059875628683,1.0,0.9999999999999999,,
0.5900000000000001,0.16,1.0,0.7500000000000001,28,22,6,0.7857142857142857,0.020584163584346577,0.03827495661068711,0.5763565803617041,1.0,1.0,0.0676760457527648,0.0007083007176695855
0.5900000000000001,0.16,1001.0,0.7500000000000001,28,22,6,0.7857142857142857,0.0038030871763820506,0.007193723950328479,0.10648644093869697,1.0,1.0,0.013473989093236813,2.5705079710558465e-05
0.5900000000000001,0.16,2001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.016693378781729027,-0.03224978497966067,-0.46741460588841277,1.0,0.9999999999999999,,
0.5900000000000001,0.16,3001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.03543347498927348,-0.06980625192636312,-0.9921372996996577,1.0,0.9999999999999999,,
0.5900000000000001,0.16,4001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.05181375591749513,-0.1038823000428347,-1.4507851656898634,1.0,0.9999999999999999,,
0.5900000000000001,0.16,5001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.06404813959948917,-0.13015717711581798,-1.7933479087856972,1.0,0.9999999999999998,,
0.5900000000000001,0.16,6001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.07355148604510549,-0.15109576917917256,-2.0594416092629535,1.0,0.9999999999999999,,
0.5900000000000001,0.16,7001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.08130528922714671,-0.16853642306235617,-2.276548098360108,1.0,0.9999999999999999,,
0.5900000000000001,0.16,8001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.08738823812215257,-0.182438344071521,-2.4468706674202725,1.0,0.9999999999999998,,
0.5900000000000001,0.16,9001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.09223470566256653,-0.1936502602940634,-2.582571758551863,1.0,0.9999999999999998,,
0.5900000000000001,0.16,10001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.09615667959099981,-0.20281362937181946,-2.6923870285479943,1.0,0.9999999999999998,,
0.5900000000000001,0.16,11001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.09937575536772573,-0.21039626368585787,-2.7825211502963207,1.0,0.9999999999999999,,
0.5900000000000001,0.16,12001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.1020823527673073,-0.21681472461434934,-2.8583058774846046,1.0,0.9999999999999999,,
0.5900000000000001,0.16,13001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.10450245122928813,-0.22258707976450495,-2.9260686344200675,1.0,0.9999999999999999,,
0.5900000000000001,0.16,14001.0,0.7500000000000001,28,22,6,0.7857142857142857,-0.10681161256474983,-0.2281218493448716,-2.9907251518129954,1.0,0.9999999999999999,,
0.5900000000000001,0.17,1.0,0.7600000000000001,28,22,6,0.7857142857142857,0.008820637703695075,0.016602383291689164,0.2469778557034621,1.0,1.0,0.03055382696534063,0.00013576561659722763
0.5900000000000001,0.17,1001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.007623423468316649,-0.0145943901878092,-0.21345585711286597,1.0,1.0,,
0.5900000000000001,0.17,2001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.027634294265782535,-0.05401630677668318,-0.7737602394419114,1.0,0.9999999999999998,,
0.5900000000000001,0.17,3001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.04600055202526526,-0.09167781541165605,-1.288015456707428,1.0,0.9999999999999999,,
0.5900000000000001,0.17,4001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.061132072959568066,-0.1238487294048788,-1.7116980428679063,1.0,0.9999999999999999,,
0.5900000000000001,0.17,5001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.0721847340732719,-0.14806175482150616,-2.0211725540516126,1.0,0.9999999999999998,,
0.5900000000000001,0.17,6001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.08078418873026683,-0.1673526299354559,-2.2619572844474707,1.0,0.9999999999999999,,
0.5900000000000001,0.17,7001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.08770520229712332,-0.1831680091171837,-2.455745664319453,1.0,0.9999999999999998,,
0.5900000000000001,0.17,8001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.0930032821128287,-0.19544377665307636,-2.6040918991592035,1.0,0.9999999999999998,,
0.5900000000000001,0.17,9001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.09723480092665344,-0.2053525874920239,-2.7225744259462967,1.0,0.9999999999999998,,
0.5900000000000001,0.17,10001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.10065739411308848,-0.21343666393087143,-2.818407035166477,1.0,0.9999999999999998,,
0.5900000000000001,0.17,11001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.10346792235745982,-0.22012239901108088,-2.897101826008875,1.0,0.9999999999999999,,
0.5900000000000001,0.17,12001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.10584096063063453,-0.22580109286022032,-2.963546897657766,1.0,0.9999999999999999,,
0.5900000000000001,0.17,13001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.10805242501589259,-0.23111939059043704,-3.025467900444993,1.0,0.9999999999999999,,
0.5900000000000001,0.17,14001.0,0.7600000000000001,28,22,6,0.7857142857142857,-0.11012227790965623,-0.23611923702396787,-3.0834237814703744,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,1.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.0032045359445318023,-0.006107836030139255,-0.08972700644689047,1.0,1.0,,
0.5900000000000001,0.18000000000000002,1001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.018832836033085297,-0.036483724816309154,-0.5273194089263876,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,2001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.038515221730810775,-0.07617432569094743,-1.0784262084627012,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,3001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.05629274788172067,-0.11347070662224341,-1.5761969406881788,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,4001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.06998872191221293,-0.14321635854921538,-1.9596842135419623,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,5001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.07994120716544693,-0.16544548775849757,-2.2383538006325137,1.0,0.9999999999999998,,
0.5900000000000001,0.18000000000000002,6001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.0877128844646831,-0.18318408275378084,-2.455960765011127,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,7001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.09366925407695338,-0.19699835954159792,-2.6227391141546947,1.0,0.9999999999999998,,
0.5900000000000001,0.18000000000000002,8001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.0982376607800928,-0.20772018586866853,-2.750654501842598,1.0,0.9999999999999998,,
0.5900000000000001,0.18000000000000002,9001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.10189667499929186,-0.2163860391244849,-2.8531068999801725,1.0,0.9999999999999998,,
0.5900000000000001,0.18000000000000002,10001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.10485381576436684,-0.22344202851583952,-2.9359068414022715,1.0,0.9999999999999998,,
0.5900000000000001,0.18000000000000002,11001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.1072829425315072,-0.22927442494174902,-3.003922390882201,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,12001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.109358448879566,-0.23428273071680922,-3.062036568627848,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,13001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.11137075694731902,-0.23915947404734084,-3.118381194524932,1.0,0.9999999999999999,,
0.5900000000000001,0.18000000000000002,14001.0,0.7700000000000001,28,22,6,0.7857142857142857,-0.11321473168170375,-0.2436461627470177,-3.170012487087705,1.0,0.9999999999999999,,
0.5900000000000001,0.19,1.0,0.78,28,22,6,0.7857142857142857,-0.0032045359445318023,-0.006107836030139255,-0.08972700644689047,1.0,1.0,,
0.5900000000000001,0.19,1001.0,0.78,28,22,6,0.7857142857142857,-0.018832836033085297,-0.036483724816309154,-0.5273194089263876,1.0,0.9999999999999999,,
0.5900000000000001,0.19,2001.0,0.78,28,22,6,0.7857142857142857,-0.038515221730810775,-0.07617432569094743,-1.0784262084627012,1.0,0.9999999999999999,,
0.5900000000000001,0.19,3001.0,0.78,28,22,6,0.7857142857142857,-0.05629274788172067,-0.11347070662224341,-1.5761969406881788,1.0,0.9999999999999999,,
0.5900000000000001,0.19,4001.0,0.78,28,22,6,0.7857142857142857,-0.06998872191221293,-0.14321635854921538,-1.9596842135419623,1.0,0.9999999999999999,,
0.5900000000000001,0.19,5001.0,0.78,28,22,6,0.7857142857142857,-0.07994120716544693,-0.16544548775849757,-2.2383538006325137,1.0,0.9999999999999998,,
0.5900000000000001,0.19,6001.0,0.78,28,22,6,0.7857142857142857,-0.0877128844646831,-0.18318408275378084,-2.455960765011127,1.0,0.9999999999999999,,
0.5900000000000001,0.19,7001.0,0.78,28,22,6,0.7857142857142857,-0.09366925407695338,-0.19699835954159792,-2.6227391141546947,1.0,0.9999999999999998,,
0.5900000000000001,0.19,8001.0,0.78,28,22,6,0.7857142857142857,-0.0982376607800928,-0.20772018586866853,-2.750654501842598,1.0,0.9999999999999998,,
0.5900000000000001,0.19,9001.0,0.78,28,22,6,0.7857142857142857,-0.10189667499929186,-0.2163860391244849,-2.8531068999801725,1.0,0.9999999999999998,,
0.5900000000000001,0.19,10001.0,0.78,28,22,6,0.7857142857142857,-0.10485381576436684,-0.22344202851583952,-2.9359068414022715,1.0,0.9999999999999998,,
0.5900000000000001,0.19,11001.0,0.78,28,22,6,0.7857142857142857,-0.1072829425315072,-0.22927442494174902,-3.003922390882201,1.0,0.9999999999999999,,
0.5900000000000001,0.19,12001.0,0.78,28,22,6,0.7857142857142857,-0.109358448879566,-0.23428273071680922,-3.062036568627848,1.0,0.9999999999999999,,
0.5900000000000001,0.19,13001.0,0.78,28,22,6,0.7857142857142857,-0.11137075694731902,-0.23915947404734084,-3.118381194524932,1.0,0.9999999999999999,,
0.5900000000000001,0.19,14001.0,0.78,28,22,6,0.7857142857142857,-0.11321473168170375,-0.2436461627470177,-3.170012487087705,1.0,0.9999999999999999,,
0.5900000000000001,0.2,1.0,0.79,28,22,6,0.7857142857142857,-0.014912147714683854,-0.028776046804827704,-0.41754013601114814,1.0,1.0,,
0.5900000000000001,0.2,1001.0,0.79,28,22,6,0.7857142857142857,-0.028146480022928643,-0.05507633701234746,-0.7881014406420025,1.0,1.0,,
0.5900000000000001,0.2,2001.0,0.79,28,22,6,0.7857142857142857,-0.04767924278337405,-0.09525725042565529,-1.3350187979344732,1.0,0.9999999999999999,,
0.5900000000000001,0.2,3001.0,0.79,28,22,6,0.7857142857142857,-0.06468741940171222,-0.13163679923814925,-1.811247743247942,1.0,0.9999999999999999,,
0.5900000000000001,0.2,4001.0,0.79,28,22,6,0.7857142857142857,-0.07726723173624736,-0.15945476190436403,-2.163482488614926,1.0,1.0,,
0.5900000000000001,0.2,5001.0,0.79,28,22,6,0.7857142857142857,-0.08634491073185731,-0.18006089976735917,-2.4176575004920045,1.0,0.9999999999999998,,
0.5900000000000001,0.2,6001.0,0.79,28,22,6,0.7857142857142857,-0.09336468749335472,-0.1963078590782022,-2.6142112498139323,1.0,0.9999999999999997,,
0.5900000000000001,0.2,7001.0,0.79,28,22,6,0.7857142857142857,-0.09851416153123087,-0.20839293100561715,-2.758396522874465,1.0,0.9999999999999998,,
0.5900000000000001,0.2,8001.0,0.79,28,22,6,0.7857142857142857,-0.10249016218210986,-0.21781982351499157,-2.8697245410990764,1.0,0.9999999999999998,,
0.5900000000000001,0.2,9001.0,0.79,28,22,6,0.7857142857142857,-0.10568314891032148,-0.22545010050439704,-2.9591281694890017,1.0,1.0,,
0.5900000000000001,0.2,10001.0,0.79,28,22,6,0.7857142857142857,-0.10826211063993225,-0.2316534629564146,-3.031339097918103,1.0,0.9999999999999998,,
0.5900000000000001,0.2,11001.0,0.79,28,22,6,0.7857142857142857,-0.1103812959931516,-0.23677941536110053,-3.090676287808245,1.0,0.9999999999999999,,
0.5900000000000001,0.2,12001.0,0.79,28,22,6,0.7857142857142857,-0.11222490476517645,-0.24125709258567662,-3.1422973334249398,1.0,0.9999999999999999,,
0.5900000000000001,0.2,13001.0,0.79,28,22,6,0.7857142857142857,-0.11406803439519897,-0.24575130086735783,-3.1939049630655703,1.0,0.9999999999999999,,
0.5900000000000001,0.2,14001.0,0.79,28,22,6,0.7857142857142857,-0.1157233928606206,-0.24980230118203295,-3.2402550000973767,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,1.0,0.8,28,22,6,0.7857142857142857,-0.026315701768707456,-0.05140358141967779,-0.7368396495238085,1.0,1.0,,
0.5900000000000001,0.21000000000000002,1001.0,0.8,28,22,6,0.7857142857142857,-0.041476659681098295,-0.08233813759571695,-1.1613464710707528,1.0,1.0,,
0.5900000000000001,0.21000000000000002,2001.0,0.8,28,22,6,0.7857142857142857,-0.06023196868751438,-0.12201449059017996,-1.6864951232504026,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,3001.0,0.8,28,22,6,0.7857142857142857,-0.07563973285917028,-0.1558414381913294,-2.1179125200567674,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,4001.0,0.8,28,22,6,0.7857142857142857,-0.08648324980517834,-0.18039313701680537,-2.421530994544993,1.0,0.9999999999999998,,
0.5900000000000001,0.21000000000000002,5001.0,0.8,28,22,6,0.7857142857142857,-0.09438151545819325,-0.19868977171987415,-2.6426824328294107,1.0,0.9999999999999998,,
0.5900000000000001,0.21000000000000002,6001.0,0.8,28,22,6,0.7857142857142857,-0.1001542303555185,-0.21228055464120887,-2.804318449954518,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,7001.0,0.8,28,22,6,0.7857142857142857,-0.10433501409014433,-0.22223493580460205,-2.921380394524041,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,8001.0,0.8,28,22,6,0.7857142857142857,-0.10762052454780677,-0.23012165564509585,-3.0133746873385894,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,9001.0,0.8,28,22,6,0.7857142857142857,-0.11024677406310072,-0.23646704664488072,-3.08690967376682,1.0,1.0,,
0.5900000000000001,0.21000000000000002,10001.0,0.8,28,22,6,0.7857142857142857,-0.11236933773001824,-0.24162418124853008,-3.1463414564405108,1.0,1.0,,
0.5900000000000001,0.21000000000000002,11001.0,0.8,28,22,6,0.7857142857142857,-0.11411588426820383,-0.24588647629264157,-3.1952447595097073,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,12001.0,0.8,28,22,6,0.7857142857142857,-0.11575350244068149,-0.24989583587160488,-3.241098068339081,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,13001.0,0.8,28,22,6,0.7857142857142857,-0.11734257658903303,-0.25380015626252256,-3.2855921444929264,1.0,0.9999999999999999,,
0.5900000000000001,0.21000000000000002,14001.0,0.8,28,22,6,0.7857142857142857,-0.1187717467855334,-0.2573223762961296,-3.325608909994936,1.0,0.9999999999999999,,
0.5900000000000001,0.22,1.0,0.81,28,22,6,0.7857142857142857,-0.037428174682067335,-0.07399205635235301,-1.0479888910978852,1.0,1.0,,
0.5900000000000001,0.22,1001.0,0.81,28,22,6,0.7857142857142857,-0.054101336717240954,-0.10889847848188274,-1.5148374280827466,1.0,1.0,,
0.5900000000000001,0.22,2001.0,0.81,28,22,6,0.7857142857142857,-0.07215863813479828,-0.1481363218586208,-2.020441867774352,1.0,0.9999999999999999,,
0.5900000000000001,0.22,3001.0,0.81,28,22,6,0.7857142857142857,-0.08574956228513873,-0.17873374234416234,-2.4009877439838845,1.0,0.9999999999999999,,
0.5900000000000001,0.22,4001.0,0.81,28,22,6,0.7857142857142857,-0.09496275583507312,-0.2000562331946042,-2.6589571633820475,1.0,0.9999999999999999,,
0.5900000000000001,0.22,5001.0,0.81,28,22,6,0.7857142857142857,-0.10165768868603745,-0.21585319417638849,-2.8464152832090486,1.0,0.9999999999999998,,
0.5900000000000001,0.22,6001.0,0.81,28,22,6,0.7857142857142857,-0.10621959347769068,-0.22675782815047824,-2.974148617375339,1.0,0.9999999999999999,,
0.5900000000000001,0.22,7001.0,0.81,28,22,6,0.7857142857142857,-0.1095354507746609,-0.23475515718766965,-3.0669926216905052,1.0,0.9999999999999999,,
0.5900000000000001,0.22,8001.0,0.81,28,22,6,0.7857142857142857,-0.11221434991248705,-0.24125677418103392,-3.1420017975496366,1.0,0.9999999999999999,,
0.5900000000000001,0.22,9001.0,0.81,28,22,6,0.7857142857142857,-0.11433038965959043,-0.2464208154631554,-3.201250910468531,1.0,1.0,,
0.5900000000000001,0.22,10001.0,0.81,28,22,6,0.7857142857142857,-0.11604516238672416,-0.2506242139265951,-3.249264546828277,1.0,0.9999999999999998,,
0.5900000000000001,0.22,11001.0,0.81,28,22,6,0.7857142857142857,-0.1174625076962869,-0.25411055891440953,-3.2889502154960333,1.0,0.9999999999999999,,
0.5900000000000001,0.22,12001.0,0.81,28,22,6,0.7857142857142857,-0.11891552027749053,-0.2576934813210512,-3.3296345677697348,1.0,0.9999999999999999,,
0.5900000000000001,0.22,13001.0,0.81,28,22,6,0.7857142857142857,-0.12027891777359176,-0.26106633176916283,-3.3678096976605687,1.0,0.9999999999999999,,
0.5900000000000001,0.22,14001.0,0.81,28,22,6,0.7857142857142857,-0.12150662400868499,-0.264111221305312,-3.40218547224318,1.0,0.9999999999999999,,
0.5900000000000001,0.23,1.0,0.8200000000000001,28,22,6,0.7857142857142857,-0.05882935706238205,-0.1190597383670399,-1.6472219977466975,1.0,1.0,,
0.5900000000000001,0.23,1001.0,0.8200000000000001,28,22,6,0.7857142857142857,-0.0717095425028277,-0.14721047207223079,-2.0078671900791765,1.0,0.9999999999999999,,
0.5900000000000001,0.23,2001.0,0.8200000000000001,28,22,6,0.7857142857142857,-0.08791917753634472,-0.183782075063312,-2.461736971017652,1.0,0.9999999999999999,,
0.5900000000000001,0.23,3001.0,0.8200000000000001,28,22,6,0.7857142857142857,-0.09884393691725125,-0.20922276842926546,-2.767630233683035,1.0,0.9999999999999999,,
0.5900000000000001,0.23,4001.0,0.8200000000000001,28,22,6,0.7857142857142857,-0.10607788172318537,-0.2264433401745691,-2.9701806882491906,1.0,0.9999999999999999,,
0.5900000000000001,0.23,5001.0,0.8200000000000001,28,22,6,0.7857142857142857,-0.1106582323794728,-0.23749808972925235,-3.0984305066252382,1.0,0.9999999999999998,,
