threshold,margin,dollar_amount,limit_price,num_trades,wins,losses,win_rate,avg_roi,sharpe_ratio,total_roi
0.7200000000000002,0.16,11001.0,0.8800000000000002,110,98,12,0.8909090909090909,-0.03131869731395491,-0.09224537384322479,-3.4450567045350398
0.7200000000000002,0.16,12001.0,0.8800000000000002,110,98,12,0.8909090909090909,-0.03313048701027378,-0.09776318592746588,-3.644353571130119
0.7200000000000002,0.16,13001.0,0.8800000000000002,110,98,12,0.8909090909090909,-0.03483849456638771,-0.10298305065718569,-3.832234402302648
0.7200000000000002,0.16,14001.0,0.8800000000000002,110,98,12,0.8909090909090909,-0.03649288399071606,-0.10805578045177493,-4.014217238978766
0.7200000000000002,0.17,1.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.013316820046637808,-0.038558228566528074,-1.4648502051301588
0.7200000000000002,0.17,1001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.014890886421093518,-0.04317579263251032,-1.6379975063202847
0.7200000000000002,0.17,2001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.016477943170195585,-0.04784087328182709,-1.812573748721511
0.7200000000000002,0.17,3001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.01843899857086549,-0.0536296789188772,-2.028289842795202
0.7200000000000002,0.17,4001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.02044280607424592,-0.059570457314197696,-2.248708668167048
0.7200000000000002,0.17,5001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.02226260596862527,-0.06498623867497733,-2.4488866565487806
0.7200000000000002,0.17,6001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.024606431708860614,-0.07199585038324445,-2.7067074879746666
0.7200000000000002,0.17,7001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.02654192630605126,-0.07780826951018814,-2.9196118936656403
0.7200000000000002,0.17,8001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.028417667891199098,-0.08346272185708659,-3.125943468031902
0.7200000000000002,0.17,9001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.030200846738293537,-0.08885781221620483,-3.322093141212288
0.7200000000000002,0.17,10001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.03193719163791592,-0.09413140613671611,-3.513091080170752
0.7200000000000002,0.17,11001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.03379362630139939,-0.09979270526677675,-3.7172988931539317
0.7200000000000002,0.17,12001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.035489771524996515,-0.10498376395094519,-3.903874867749616
0.7200000000000002,0.17,13001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.037107023629030754,-0.10994948692048058,-4.081772599193381
0.7200000000000002,0.17,14001.0,0.8900000000000002,110,98,12,0.8909090909090909,-0.038696820463394344,-0.11484622596754386,-4.256650250973378
0.7200000000000002,0.18000000000000002,1.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.023617132526868548,-0.06910983859949854,-2.5978845779555364
0.7200000000000002,0.18000000000000002,1001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.025119618665396616,-0.0736051201292286,-2.763158053193626
0.7200000000000002,0.18000000000000002,2001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.026546371534760357,-0.0778827532440085,-2.920100868823649
0.7200000000000002,0.18000000000000002,3001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.028385121726826397,-0.08342179066347163,-3.122363389950906
0.7200000000000002,0.18000000000000002,4001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.030267710543752987,-0.08911694375856866,-3.329448159812831
0.7200000000000002,0.18000000000000002,5001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.031889093644590576,-0.0940392528679105,-3.507800300904967
0.7200000000000002,0.18000000000000002,6001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.03414841710186274,-0.1009323782112937,-3.7563258812049027
0.7200000000000002,0.18000000000000002,7001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.03604866016488394,-0.10675405218879876,-3.9653526181372323
0.7200000000000002,0.18000000000000002,8001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.037818725632067784,-0.11219673530878584,-4.160059819527458
0.7200000000000002,0.18000000000000002,9001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.039506274161461304,-0.117403723139693,-4.3456901577607425
0.7200000000000002,0.18000000000000002,10001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.04113146441419666,-0.12243665855700897,-4.524461085561632
0.7200000000000002,0.18000000000000002,11001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.0429279051714986,-0.1280228196087153,-4.722069568864845
0.7200000000000002,0.18000000000000002,12001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.04454478786211066,-0.13306840261458225,-4.899926664832173
0.7200000000000002,0.18000000000000002,13001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.046094478007179245,-0.1379188042133676,-5.070392580789714
0.7200000000000002,0.18000000000000002,14001.0,0.9000000000000002,110,98,12,0.8909090909090909,-0.04758178992891129,-0.1425882836942067,-5.2339968921802456
0.7200000000000002,0.19,1.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.03371735628846487,-0.09970398936569669,-3.7089091917311476
0.7200000000000002,0.19,1001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.03501568224487974,-0.10366581447987817,-3.8517250469367825
0.7200000000000002,0.19,2001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.036171804826624646,-0.10719988712290338,-3.9788985309287073
0.7200000000000002,0.19,3001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.037898005020532054,-0.11250468135405017,-4.168780552258531
0.7200000000000002,0.19,4001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.039656376234453464,-0.11792976189177772,-4.36220138578988
0.7200000000000002,0.19,5001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.041175374590609146,-0.12263189857821219,-4.529291204967006
0.7200000000000002,0.19,6001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.043349707612449696,-0.1293967683275734,-4.768467837369466
0.7200000000000002,0.19,7001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.04513441877901407,-0.1349713755388749,-4.9647860656915475
0.7200000000000002,0.19,8001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.04678661266444352,-0.14014946973038925,-5.146527393088788
0.7200000000000002,0.19,9001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.04840273688193677,-0.14523154855103568,-5.324301057013046
0.7200000000000002,0.19,10001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.04991149746049564,-0.14999284813721125,-5.490264720654518
0.7200000000000002,0.19,11001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.05159217331040904,-0.1553176145686418,-5.675139064144993
0.7200000000000002,0.19,12001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.05316246679642426,-0.16030930381873515,-5.847871347606668
0.7200000000000002,0.19,13001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.05457604247245636,-0.16481617268020693,-6.003364671970195
0.7200000000000002,0.19,14001.0,0.9100000000000001,110,98,12,0.8909090909090909,-0.0559530631167392,-0.1692194330643851,-6.154836942841312
0.7200000000000002,0.2,1.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.04362632297613545,-0.13034856210703008,-4.798895527374906
0.7200000000000002,0.2,1001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.044765083141193915,-0.13389470668162728,-4.924159145531333
0.7200000000000002,0.2,2001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.04577343580170786,-0.13704038331543206,-5.0350779381878645
0.7200000000000002,0.2,3001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.04718981740485123,-0.14147928380586736,-5.190879914533638
0.7200000000000002,0.2,4001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.048892308898689785,-0.14683679192590596,-5.378153978855877
0.7200000000000002,0.2,5001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.05026905628329645,-0.15118132910190837,-5.529596191162611
0.7200000000000002,0.2,6001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.05230048876348734,-0.15762401082157423,-5.753053763983609
0.7200000000000002,0.2,7001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.054028623384292575,-0.16312602774053048,-5.943148572272184
0.7200000000000002,0.2,8001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.05558031711872509,-0.16808186332018948,-6.113834883059763
0.7200000000000002,0.2,9001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.057098623241912866,-0.1729472816027991,-6.280848556610415
0.7200000000000002,0.2,10001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.058521865224873015,-0.17752270513256904,-6.437405174736029
0.7200000000000002,0.2,11001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.06004585706513162,-0.18244074555476578,-6.605044277164474
0.7200000000000002,0.2,12001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.06152449688509032,-0.1872279986423574,-6.767694657359938
0.7200000000000002,0.2,13001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.06284069980317489,-0.1915013331856667,-6.912476978349243
0.7200000000000002,0.2,14001.0,0.9200000000000002,110,98,12,0.8909090909090909,-0.0640844593915759,-0.19554948307180972,-7.049290533073349
0.7200000000000002,0.21000000000000002,1.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.053411009768952716,-0.16123865141691654,-5.875211074584782
0.7200000000000002,0.21000000000000002,1001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.05418070321891727,-0.1636839371310893,-5.959877354080917
0.7200000000000002,0.21000000000000002,2001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.05515073254497102,-0.16677443433197417,-6.066580579946795
0.7200000000000002,0.21000000000000002,3001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.0565145933934217,-0.17113643547691612,-6.216605273276399
0.7200000000000002,0.21000000000000002,4001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.0580953931985312,-0.17621080233573935,-6.390493251838439
0.7200000000000002,0.21000000000000002,5001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.05936207985127017,-0.18028725780272714,-6.529828783639722
0.7200000000000002,0.21000000000000002,6001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.06126541650077138,-0.18644185985030357,-6.739195815084853
0.7200000000000002,0.21000000000000002,7001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.0628979662878829,-0.19174088983859938,-6.91877629166712
0.7200000000000002,0.21000000000000002,8001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.06430917703450113,-0.19633447612962915,-7.074009473795126
0.7200000000000002,0.21000000000000002,9001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.0657179263445871,-0.20093399488368868,-7.228971897904583
0.7200000000000002,0.21000000000000002,10001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.06700956671547176,-0.20516409982917783,-7.371052338701893
0.7200000000000002,0.21000000000000002,11001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.06834701040435355,-0.2095600693356817,-7.518171144478887
0.7200000000000002,0.21000000000000002,12001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.06967274901257003,-0.21392920360337295,-7.664002391382704
0.7200000000000002,0.21000000000000002,13001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.07089021618293423,-0.2179517791522293,-7.797923780122771
0.7200000000000002,0.21000000000000002,14001.0,0.9300000000000002,110,98,12,0.8909090909090909,-0.07196732403519834,-0.22151941300643999,-7.91640564387182
0.7200000000000002,0.22,1.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06306220950974638,-0.19233949220037297,-6.936843046072102
0.7200000000000002,0.22,1001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06357546000446995,-0.1940050026169102,-6.99330060049169
0.7200000000000002,0.22,2001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06421452086317175,-0.19608071686154466,-7.063597294948899
0.7200000000000002,0.22,3001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06540906678359984,-0.19997691745451968,-7.194997346195984
0.7200000000000002,0.22,4001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06683446237560824,-0.204640923244644,-7.35179086131691
0.7200000000000002,0.22,5001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06799260260071882,-0.20843881862527963,-7.4791862860790745
0.7200000000000002,0.22,6001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.06967962670397197,-0.21399656507168832,-7.664758937436919
0.7200000000000002,0.22,7001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07122912023525595,-0.21911824227189503,-7.835203225878153
0.7200000000000002,0.22,8001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07247797877327222,-0.22325784803027762,-7.972577665059939
0.7200000000000002,0.22,9001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07363176338750432,-0.2270920534878845,-8.099493972625478
0.7200000000000002,0.22,10001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07473680154942974,-0.2307726855851513,-8.221048170437275
0.7200000000000002,0.22,11001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07596784067297714,-0.23488651984667316,-8.356462474027493
0.7200000000000002,0.22,12001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.077079605390138,-0.23861192531885378,-8.47875659291518
0.7200000000000002,0.22,13001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07804178075748087,-0.24184330634177034,-8.584595883322898
0.7200000000000002,0.22,14001.0,0.9400000000000002,110,98,12,0.8909090909090909,-0.07891653326490722,-0.24478674107917087,-8.680818659139796
0.7200000000000002,0.23,1.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.0725450597887567,-0.223527621632316,-7.979956576763226
0.7200000000000002,0.23,1001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.0728372143541659,-0.22449544575172342,-8.012093578958241
0.7200000000000002,0.23,2001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.07329774962689069,-0.22602225158902634,-8.062752458957963
0.7200000000000002,0.23,3001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.0742120743041531,-0.229062953121053,-8.163328173456838
0.7200000000000002,0.23,4001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.07551476156595387,-0.23340849754769313,-8.306623772254923
0.7200000000000002,0.23,5001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.07653694173366668,-0.23682431556867775,-8.41906359070333
0.7200000000000002,0.23,6001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.07783257466621031,-0.24117050653023708,-8.561583213283134
0.7200000000000002,0.23,7001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.07916670064427885,-0.24565961770886793,-8.708337070870671
0.7200000000000002,0.23,8001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08029260911701294,-0.24945809132680014,-8.832187002871422
0.7200000000000002,0.23,9001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08128095802201087,-0.25279914096706896,-8.940905382421196
0.7200000000000002,0.23,10001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08211165222864074,-0.2556123318749146,-9.032281745150476
0.7200000000000002,0.23,11001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08291534838561344,-0.2583401553006718,-9.12068832241748
0.7200000000000002,0.23,12001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08380603946117936,-0.26137026054336343,-9.218664340729726
0.7200000000000002,0.23,13001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08469127608305511,-0.2643877165848624,-9.31604036913606
0.7200000000000002,0.23,14001.0,0.9500000000000002,110,98,12,0.8909090909090909,-0.08550547222801785,-0.26716845326026084,-9.405601945081965
0.7200000000000002,0.24000000000000002,1.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08186728570509967,-0.2548139007784321,-9.00540142756097
0.7200000000000002,0.24000000000000002,1001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08200583982128734,-0.2552829945528126,-9.0206423803416
0.7200000000000002,0.24000000000000002,2001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.0822194811563593,-0.2560060319479836,-9.044142927199514
0.7200000000000002,0.24000000000000002,3001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08276543386938233,-0.257856767253109,-9.104197725632059
0.7200000000000002,0.24000000000000002,4001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08380042522302393,-0.26137404707549705,-9.21804677453263
0.7200000000000002,0.24000000000000002,5001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.0846250490249186,-0.26418103481289157,-9.308755392741038
0.7200000000000002,0.24000000000000002,6001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08544417622073938,-0.2669766106541189,-9.39885938428133
0.7200000000000002,0.24000000000000002,7001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08638229733246898,-0.2701850680062494,-9.502052706571586
0.7200000000000002,0.24000000000000002,8001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08720766420535707,-0.2730133240690325,-9.592843062589282
0.7200000000000002,0.24000000000000002,9001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08796835436469076,-0.2756241746927897,-9.676518980115985
0.7200000000000002,0.24000000000000002,10001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.088709537632491,-0.2781720660075858,-9.75804913957401
0.7200000000000002,0.24000000000000002,11001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08938344965478215,-0.28049238917349933,-9.832179462026037
0.7200000000000002,0.24000000000000002,12001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.08997400000080898,-0.28252853422329827,-9.897140000088992
0.7200000000000002,0.24000000000000002,13001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.09049030389569439,-0.2843109196298147,-9.953933428526389
0.7200000000000002,0.24000000000000002,14001.0,0.9600000000000002,110,98,12,0.8909090909090909,-0.09101172700547998,-0.28611373190964073,-10.011289970602803
0.7200000000000002,0.25,1.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09113088704749302,-0.28653814152494766,-10.024397575224233
0.7200000000000002,0.25,1001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09113088704749296,-0.28653814152494744,-10.024397575224233
0.7200000000000002,0.25,2001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09116149204704588,-0.2866438920093704,-10.027764125175052
0.7200000000000002,0.25,3001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09119219642030867,-0.28674986137935826,-10.03114160623396
0.7200000000000002,0.25,4001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09127044423585494,-0.2870202594909875,-10.03974886594405
0.7200000000000002,0.25,5001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09155510914831017,-0.28800491691993396,-10.07106200631412
0.7200000000000002,0.25,6001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09203631341712042,-0.28967097495946326,-10.123994475883256
0.7200000000000002,0.25,7001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09257879382790862,-0.2915513812776566,-10.183667321069965
0.7200000000000002,0.25,8001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09312385801354475,-0.29344337202347487,-10.243624381489928
0.7200000000000002,0.25,9001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09373819316239028,-0.29557928528778266,-10.311201247862932
0.7200000000000002,0.25,10001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09428323110362671,-0.29747687186581395,-10.371155421398939
0.7200000000000002,0.25,11001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09477609873339107,-0.29919524195667263,-10.42537086067302
0.7200000000000002,0.25,12001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09519875525315767,-0.300670397140227,-10.471863077847342
0.7200000000000002,0.25,13001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.0955530230569554,-0.3019078690228228,-10.510832536265099
0.7200000000000002,0.25,14001.0,0.9700000000000002,110,98,12,0.8909090909090909,-0.09583936419624801,-0.3029088115714823,-10.542330061587284
0.7200000000000002,0.26,1.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047191,-0.31839510332747895,-11.027172556451898
0.7200000000000002,0.26,1001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047192,-0.31839510332747895,-11.027172556451898
0.7200000000000002,0.26,2001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047187,-0.3183951033274787,-11.027172556451898
0.7200000000000002,0.26,3001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047198,-0.31839510332747917,-11.027172556451903
0.7200000000000002,0.26,4001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047192,-0.31839510332747895,-11.027172556451898
0.7200000000000002,0.26,5001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047188,-0.3183951033274788,-11.027172556451898
0.7200000000000002,0.26,6001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047188,-0.3183951033274788,-11.027172556451898
0.7200000000000002,0.26,7001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047198,-0.31839510332747917,-11.027172556451902
0.7200000000000002,0.26,8001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047187,-0.3183951033274787,-11.027172556451896
0.7200000000000002,0.26,9001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047186,-0.31839510332747867,-11.027172556451898
0.7200000000000002,0.26,10001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047197,-0.3183951033274791,-11.027172556451902
0.7200000000000002,0.26,11001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047195,-0.318395103327479,-11.027172556451902
0.7200000000000002,0.26,12001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.1002470232404719,-0.31839510332747883,-11.027172556451898
0.7200000000000002,0.26,13001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.1002470232404719,-0.31839510332747883,-11.0271725564519
0.7200000000000002,0.26,14001.0,0.9800000000000002,110,97,13,0.8818181818181818,-0.10024702324047192,-0.31839510332747895,-11.0271725564519
0.7200000000000002,0.27,1.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047191,-0.31839510332747895,-11.027172556451898
0.7200000000000002,0.27,1001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047192,-0.31839510332747895,-11.027172556451898
0.7200000000000002,0.27,2001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047187,-0.3183951033274787,-11.027172556451898
0.7200000000000002,0.27,3001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047198,-0.31839510332747917,-11.027172556451903
0.7200000000000002,0.27,4001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047192,-0.31839510332747895,-11.027172556451898
0.7200000000000002,0.27,5001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047188,-0.3183951033274788,-11.027172556451898
0.7200000000000002,0.27,6001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047188,-0.3183951033274788,-11.027172556451898
0.7200000000000002,0.27,7001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047198,-0.31839510332747917,-11.027172556451902
0.7200000000000002,0.27,8001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047187,-0.3183951033274787,-11.027172556451896
0.7200000000000002,0.27,9001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047186,-0.31839510332747867,-11.027172556451898
0.7200000000000002,0.27,10001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047197,-0.3183951033274791,-11.027172556451902
0.7200000000000002,0.27,11001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047195,-0.318395103327479,-11.027172556451902
0.7200000000000002,0.27,12001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.1002470232404719,-0.31839510332747883,-11.027172556451898
0.7200000000000002,0.27,13001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.1002470232404719,-0.31839510332747883,-11.0271725564519
0.7200000000000002,0.27,14001.0,0.9900000000000002,110,97,13,0.8818181818181818,-0.10024702324047192,-0.31839510332747895,-11.0271725564519
0.7300000000000002,0.01,1.0,0.7400000000000002,110,98,12,0.8909090909090909,0.139224331732073,0.34655877843509947,15.314676490528033
0.7300000000000002,0.01,1001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.12013144013831405,0.3038339277036931,13.214458415214548
0.7300000000000002,0.01,2001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.10810467812572493,0.27627168310385647,11.891514593829744
0.7300000000000002,0.01,3001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.0977554510364866,0.2520460184474946,10.75309961401353
0.7300000000000002,0.01,4001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.08845836645653986,0.22993157963282498,9.730420310219387
0.7300000000000002,0.01,5001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.07979978063962843,0.20902410825169265,8.777975870359128
0.7300000000000002,0.01,6001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.07172716648823849,0.1892607631826344,7.8899883137062305
0.7300000000000002,0.01,7001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.06422341869071332,0.1706603753394877,7.064576055978463
0.7300000000000002,0.01,8001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.05728714191759869,0.15325544151970702,6.301585610935857
0.7300000000000002,0.01,9001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.050731142025525,0.13660549578442893,5.580425622807749
0.7300000000000002,0.01,10001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.04456769451202471,0.12076493395705809,4.90244639632272
0.7300000000000002,0.01,11001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.038841483732100786,0.10587459557246451,4.2725632105310885
0.7300000000000002,0.01,12001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.03360277910882153,0.0920981001949165,3.6963057019703687
0.7300000000000002,0.01,13001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.028738860619252533,0.0791726764372859,3.1612746681177772
0.7300000000000002,0.01,14001.0,0.7400000000000002,110,98,12,0.8909090909090909,0.024252535870661583,0.06713271942078183,2.667778945772773
0.7300000000000002,0.02,1.0,0.7500000000000002,110,98,12,0.8909090909090909,0.13449515944780133,0.3365315821011044,14.79446753925815
0.7300000000000002,0.02,1001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.11636477806949251,0.2955590200013224,12.800125587644175
0.7300000000000002,0.02,2001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.10464679218537713,0.26851086524202095,11.511147140391484
0.7300000000000002,0.02,3001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.09438510994292827,0.24434694108426136,10.382362093722113
0.7300000000000002,0.02,4001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.08510134584927638,0.2221297822153927,9.361148043420402
0.7300000000000002,0.02,5001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.07650722745077798,0.20123561587412295,8.415795019585577
0.7300000000000002,0.02,6001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.06843697932575327,0.18134154502860286,7.528067725832861
0.7300000000000002,0.02,7001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.06093357364954302,0.16260412838645677,6.702693101449731
0.7300000000000002,0.02,8001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.05400663008184813,0.14508986844562827,5.940729309003295
0.7300000000000002,0.02,9001.0,0.7500000000000002,110,98,12,0.8909090909090909,0.04750617374723222,0.12845243481494673,5.225679112195546
